1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1680, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
1681, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
1682, beach, minecraft:beach, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1683, beach, minecraft:beach, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1684, beach, minecraft:beach, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1685, beach, minecraft:beach, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1686, beach, minecraft:beach, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1687, beach, minecraft:beach, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1688, beach, minecraft:beach, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1689, beach, minecraft:beach, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1690, beach, minecraft:beach, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1691, beach, minecraft:beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1692, beach, minecraft:beach, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1693, beach, minecraft:beach, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1694, beach, minecraft:beach, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1695, beach, minecraft:beach, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1696, beach, minecraft:beach, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1697, beach, minecraft:beach, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1698, beach, minecraft:beach, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1699, beach, minecraft:beach, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1700, beach, minecraft:beach, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1701, beach, minecraft:beach, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1702, beach, minecraft:beach, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1703, beach, minecraft:beach, MONSTER, creeperoverhaul:beach_creeper, 75, 2, 2
1704, beach, minecraft:beach, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1705, beach, minecraft:beach, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1706, beach, minecraft:beach, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1707, beach, minecraft:beach, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1708, beach, minecraft:beach, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1709, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
1710, beach, minecraft:beach, CREATURE, naturalist:coral_snake, 10, 1, 1
1711, beach, minecraft:beach, CREATURE, naturalist:cardinal, 10, 1, 4
1712, beach, minecraft:beach, CREATURE, naturalist:rattlesnake, 10, 1, 1
1713, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
1714, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1715, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 80, 4, 4
1716, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 80, 4, 4
1717, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
1718, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 80, 4, 4
1719, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 80, 4, 4
1720, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 5, 1, 4
1721, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
1722, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1723, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1724, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1725, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1726, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1727, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1728, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1729, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1730, beach, minecraft:snowy_beach, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1731, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1732, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1733, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1734, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1735, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1736, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1737, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1738, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1739, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1740, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1741, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1742, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1743, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:beach_creeper, 75, 2, 2
1744, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1745, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1746, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1747, beach, minecraft:snowy_beach, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1748, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1749, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1750, beach, minecraft:snowy_beach, CREATURE, naturalist:bluejay, 10, 1, 4
1751, beach, minecraft:snowy_beach, AMBIENT, minecraft:bat, 10, 8, 8
1752, beach, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1753, none, minecraft:stony_shore, MONSTER, minecraft:spider, 80, 4, 4
1754, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
1755, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
1756, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 80, 4, 4
1757, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 80, 4, 4
1758, none, minecraft:stony_shore, MONSTER, minecraft:slime, 80, 4, 4
1759, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
1760, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
1761, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1762, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1763, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1764, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1765, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1766, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1767, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1768, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1769, none, minecraft:stony_shore, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1770, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1771, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1772, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1773, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1774, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1775, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1776, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1777, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1778, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1779, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1780, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1781, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1782, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1783, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1784, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1785, none, minecraft:stony_shore, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1786, none, minecraft:stony_shore, CREATURE, naturalist:coral_snake, 10, 1, 1
1787, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
1788, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1789, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1790, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1791, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1792, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1793, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1794, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1795, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1796, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1797, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1798, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1799, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1800, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1801, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1802, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1803, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1804, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1805, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1806, ocean, minecraft:warm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1807, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1808, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1809, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1810, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1811, ocean, minecraft:warm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1812, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1813, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1814, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1815, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1816, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1817, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1818, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1819, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1820, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1821, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1822, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1823, ocean, minecraft:warm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1824, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1825, ocean, minecraft:warm_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1826, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1827, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
1828, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1829, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
1830, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
1831, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
1832, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
1833, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
1834, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
1835, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
1836, ocean, minecraft:warm_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
1837, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1838, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1839, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1840, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1841, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1842, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1843, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1844, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1845, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1846, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1847, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1848, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1849, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1850, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1851, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1852, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1853, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1854, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1855, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1856, ocean, minecraft:lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1857, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1858, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1859, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1860, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1861, ocean, minecraft:lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1862, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1863, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1864, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1865, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1866, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1867, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1868, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1869, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1870, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1871, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1872, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1873, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1874, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1875, ocean, minecraft:lukewarm_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1876, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1877, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1878, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1879, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
1880, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
1881, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
1882, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
1883, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
1884, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
1885, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
1886, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
1887, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1888, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1889, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1890, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1891, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1892, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1893, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1894, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1895, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1896, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1897, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1898, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1899, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1900, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1901, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1902, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1903, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1904, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1905, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1906, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1907, ocean, minecraft:deep_lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1908, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1909, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1910, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1911, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1912, ocean, minecraft:deep_lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1913, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1914, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1915, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1916, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1917, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1918, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1919, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1920, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1921, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1922, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1923, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1924, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1925, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1926, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1927, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
