1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1872, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1873, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1874, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1875, ocean, minecraft:lukewarm_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1876, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1877, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1878, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1879, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
1880, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
1881, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
1882, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
1883, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
1884, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
1885, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
1886, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
1887, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1888, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1889, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1890, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1891, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1892, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1893, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1894, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1895, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1896, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1897, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1898, ocean, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1899, ocean, minecraft:deep_lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1900, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1901, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1902, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1903, ocean, minecraft:deep_lukewarm_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1904, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1905, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1906, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1907, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1908, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1909, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1910, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1911, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1912, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1913, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1914, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1915, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1916, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1917, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1918, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1919, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1920, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1921, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1922, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1923, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1924, ocean, minecraft:deep_lukewarm_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1925, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1926, ocean, minecraft:deep_lukewarm_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1927, ocean, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1928, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1929, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1930, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
1931, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
1932, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
1933, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
1934, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
1935, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
1936, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
1937, ocean, minecraft:deep_lukewarm_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
1938, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1939, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1940, ocean, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1941, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1942, ocean, minecraft:ocean, MONSTER, minecraft:zombie, 80, 4, 4
1943, ocean, minecraft:ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1944, ocean, minecraft:ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1945, ocean, minecraft:ocean, MONSTER, minecraft:creeper, 80, 4, 4
1946, ocean, minecraft:ocean, MONSTER, minecraft:slime, 80, 4, 4
1947, ocean, minecraft:ocean, MONSTER, minecraft:enderman, 5, 1, 4
1948, ocean, minecraft:ocean, MONSTER, minecraft:witch, 5, 1, 1
1949, ocean, minecraft:ocean, MONSTER, minecraft:drowned, 10, 1, 1
1950, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1951, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
1952, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
1953, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
1954, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
1955, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
1956, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
1957, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
1958, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
1959, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
1960, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
1961, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
1962, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
1963, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
1964, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
1965, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
1966, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
1967, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
1968, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
1969, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
1970, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
1971, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
1972, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
1973, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
1974, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
1975, ocean, minecraft:ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
1976, ocean, minecraft:ocean, AMBIENT, minecraft:bat, 10, 8, 8
1977, ocean, minecraft:ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
1978, ocean, minecraft:ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1979, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1980, ocean, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1981, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
1982, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
1983, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
1984, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
1985, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
1986, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
1987, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
1988, ocean, minecraft:ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
1989, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1990, ocean, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
1991, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1992, ocean, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1993, ocean, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1994, ocean, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1995, ocean, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
1996, ocean, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1997, ocean, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
1998, ocean, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1999, ocean, minecraft:deep_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2000, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2001, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
2002, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
2003, ocean, minecraft:deep_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2004, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
2005, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2006, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2007, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2008, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2009, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
2010, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2011, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
2012, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
2013, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
2014, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
2015, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2016, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
2017, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
2018, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
2019, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2020, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
2021, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2022, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2023, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2024, ocean, minecraft:deep_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
2025, ocean, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2026, ocean, minecraft:deep_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
2027, ocean, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2028, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2029, ocean, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2030, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
2031, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
2032, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
2033, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
2034, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
2035, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
2036, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
2037, ocean, minecraft:deep_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
2038, ocean, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
2039, ocean, minecraft:cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
2040, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2041, ocean, minecraft:cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2042, ocean, minecraft:cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2043, ocean, minecraft:cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2044, ocean, minecraft:cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
2045, ocean, minecraft:cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2046, ocean, minecraft:cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
2047, ocean, minecraft:cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2048, ocean, minecraft:cold_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2049, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2050, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
2051, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
2052, ocean, minecraft:cold_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2053, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
2054, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2055, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2056, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2057, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2058, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
2059, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2060, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
2061, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
2062, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
2063, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
2064, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2065, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
2066, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
2067, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
2068, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2069, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
2070, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2071, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2072, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2073, ocean, minecraft:cold_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
2074, ocean, minecraft:cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2075, ocean, minecraft:cold_ocean, AMBIENT, endlessocean:spot_billed_pelican, 35, 1, 2
2076, ocean, minecraft:cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2077, ocean, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
2078, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:african_penguin, 65, 1, 4
2079, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:magu_tapa, 10, 1, 1
2080, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:bottlenose_dolphin, 80, 1, 2
2081, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:rissos_dolphin, 80, 1, 2
2082, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:ancient_mother, 10, 1, 1
2083, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:beluga, 25, 2, 6
2084, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:blue_whale, 80, 1, 1
2085, ocean, minecraft:cold_ocean, WATER_CREATURE, endlessocean:whale_shark, 50, 1, 1
2086, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
2087, ocean, minecraft:cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
2088, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
2089, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2090, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2091, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2092, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2093, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
2094, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2095, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
2096, ocean, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2097, ocean, minecraft:deep_cold_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2098, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
2099, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombieswith_door, 13, 1, 1
2100, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:supreme_bonecaller, 10, 1, 1
2101, ocean, minecraft:deep_cold_ocean, MONSTER, fromtheshadows:nehemoth, 25, 1, 1
2102, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
2103, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
2104, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2105, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
2106, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2107, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 2
2108, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
2109, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:wither_strider, 15, 1, 1
2110, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:spiritual_guide, 12, 1, 1
2111, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
2112, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
2113, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2114, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:baby_s_2, 15, 1, 1
2115, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
2116, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
2117, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2118, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:zombiesina_barrel, 16, 1, 1
2119, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
2120, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2121, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
2122, ocean, minecraft:deep_cold_ocean, MONSTER, born_in_chaos_v1:ser_pumpkinhead, 10, 1, 1
2123, ocean, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
